Price,Type,Method,CouncilArea,Rooms,Distance,Bathroom,Car,Lattitude,Longtitude,year,month,day
1230000,h,S,Moonee Valley City Council,3,5.9,1,2,-37.7819,144.9064,2016,10,8
636500,h,S,Moonee Valley City Council,2,5.9,1,1,-37.7738,144.9345,2016,10,8
910000,h,S,Moonee Valley City Council,3,5.9,1,0,-37.7746,144.9112,2016,10,8
770000,h,PI,Moonee Valley City Council,2,5.9,1,1,-37.7774,144.9186,2016,9,10
960000,h,S,Moonee Valley City Council,3,5.9,2,2,-37.7778,144.9065,2016,12,10
890000,h,SP,Moonee Valley City Council,4,5.9,1,1,-37.7766,144.9143,2016,12,10
965000,h,S,Moonee Valley City Council,2,5.9,1,1,-37.7732,144.9206,2016,12,10
1440000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.7725,144.9146,2017,2,11
955000,h,S,Moonee Valley City Council,2,5.9,1,0,-37.7825,144.9208,2017,3,11
450000,u,VB,Moonee Valley City Council,2,5.9,1,1,-37.7731,144.9074,2016,11,12
801000,h,S,Moonee Valley City Council,3,5.9,1,2,-37.781,144.9207,2016,11,12
1000000,h,PI,Moonee Valley City Council,3,5.9,2,2,-37.7746,144.9031,2016,11,12
1435000,h,S,Moonee Valley City Council,3,5.9,2,2,-37.7737,144.904,2016,11,12
390000,u,S,Moonee Valley City Council,1,5.9,1,1,-37.7723,144.9094,2016,11,12
1425000,h,PI,Moonee Valley City Council,3,5.9,2,2,-37.7821,144.9055,2016,8,13
1340000,h,S,Moonee Valley City Council,4,5.9,2,2,-37.775,144.932,2016,5,14
955000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.7753,144.9116,2016,5,14
1100000,h,VB,Moonee Valley City Council,4,5.9,2,5,-37.7791,144.9136,2016,10,15
1255000,h,S,Moonee Valley City Council,3,5.9,2,2,-37.7759,144.9338,2016,10,15
432000,u,S,Moonee Valley City Council,2,5.9,1,1,-37.773,144.9303,2016,10,15
1640000,h,S,Moonee Valley City Council,4,5.9,3,2,-37.782,144.903,2016,4,16
1430000,h,S,Moonee Valley City Council,6,5.9,2,1,-37.78,144.9295,2016,4,16
610000,u,SP,Moonee Valley City Council,2,5.9,1,1,-37.7791,144.914,2016,4,16
940000,h,S,Moonee Valley City Council,3,5.9,3,1,-37.7727,144.9136,2016,4,16
890000,h,SP,Moonee Valley City Council,3,5.9,1,1,-37.7765,144.9114,2016,7,16
1180000,h,SP,Moonee Valley City Council,3,5.9,2,2,-37.7742,144.906,2016,9,17
1480000,h,S,Moonee Valley City Council,4,5.9,2,2,-37.7757,144.9088,2016,9,17
1150000,h,S,Moonee Valley City Council,2,5.9,1,1,-37.7734,144.9191,2017,3,18
1350000,h,S,Moonee Valley City Council,3,5.9,1,3,-37.7828,144.9049,2017,3,18
1905000,h,S,Moonee Valley City Council,5,5.9,2,2,-37.7778,144.9261,2017,3,18
865000,t,SP,Moonee Valley City Council,2,5.9,2,1,-37.7713,144.9038,2017,3,18
705000,t,S,Moonee Valley City Council,2,5.9,2,1,-37.7712,144.9088,2016,6,18
442000,u,S,Moonee Valley City Council,2,5.9,1,1,-37.7733,144.9219,2016,6,18
540000,u,S,Moonee Valley City Council,2,5.9,2,1,-37.7786,144.9141,2016,11,19
1037500,h,S,Moonee Valley City Council,3,5.9,1,2,-37.7779,144.9133,2016,11,19
1050000,t,S,Moonee Valley City Council,3,5.9,2,2,-37.7744,144.9035,2016,11,19
440000,u,S,Moonee Valley City Council,2,5.9,1,1,-37.7749,144.9137,2016,11,19
1010000,h,S,Moonee Valley City Council,2,5.9,1,1,-37.7722,144.9117,2016,11,19
1430000,h,S,Moonee Valley City Council,4,5.9,2,0,-37.7766,144.9187,2016,5,22
570000,u,VB,Moonee Valley City Council,2,5.9,1,1,-37.7779,144.9137,2016,5,22
690000,u,S,Moonee Valley City Council,2,5.9,1,1,-37.7728,144.9169,2016,5,22
1291000,h,S,Moonee Valley City Council,3,5.9,1,2,-37.7766,144.9185,2016,4,23
1130000,h,S,Moonee Valley City Council,3,5.9,2,1,-37.7774,144.928,2016,4,23
1135000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.777,144.9176,2016,9,24
950000,h,PI,Moonee Valley City Council,4,5.9,2,1,-37.7778,144.9131,2016,9,24
790000,u,PI,Moonee Valley City Council,3,5.9,2,1,-37.7722,144.9163,2016,9,24
390000,u,PI,Moonee Valley City Council,2,5.9,1,1,-37.7731,144.9074,2017,2,25
1345000,h,S,Moonee Valley City Council,4,5.9,1,1,-37.7769,144.9138,2017,2,25
1381500,h,S,Moonee Valley City Council,3,5.9,2,2,-37.7727,144.9055,2017,2,25
940000,h,S,Moonee Valley City Council,3,5.9,2,2,-37.7778,144.9061,2016,7,26
995000,h,S,Moonee Valley City Council,3,5.9,2,1,-37.7778,144.9042,2016,7,26
1050000,h,SP,Moonee Valley City Council,3,5.9,1,3,-37.7728,144.9076,2016,7,26
786000,h,S,Moonee Valley City Council,3,5.9,2,1,-37.7816,144.9217,2016,7,26
705000,h,PI,Moonee Valley City Council,2,5.9,1,3,-37.7825,144.9206,2016,6,27
760000,h,PI,Moonee Valley City Council,2,5.9,1,1,-37.7807,144.9285,2016,6,27
487500,u,S,Moonee Valley City Council,3,5.9,1,3,-37.7723,144.9094,2016,6,27
1125000,h,S,Moonee Valley City Council,3,5.9,1,0,-37.7783,144.91,2016,11,27
1000000,t,S,Moonee Valley City Council,3,5.9,2,2,-37.7766,144.9277,2016,11,27
1110000,h,PI,Moonee Valley City Council,4,5.9,2,1,-37.7775,144.913,2016,11,27
1300000,h,PI,Moonee Valley City Council,4,5.9,1,4,-37.7765,144.9132,2016,11,27
1060000,h,PI,Moonee Valley City Council,3,5.9,1,1,-37.7767,144.9125,2016,11,27
1410000,h,PI,Moonee Valley City Council,3,5.9,2,2,-37.7767,144.9124,2016,11,27
1305000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.7768,144.9223,2016,5,28
932500,h,S,Moonee Valley City Council,3,5.9,2,1,-37.7738,144.9215,2016,5,28
965000,h,S,Moonee Valley City Council,3,5.9,1,0,-37.7792,144.9297,2016,8,28
1215000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.7762,144.9174,2016,8,28
545000,u,S,Moonee Valley City Council,2,5.9,1,2,-37.7772,144.9118,2016,8,28
1705000,h,S,Moonee Valley City Council,4,5.9,2,4,-37.7774,144.9104,2016,7,30
970000,h,S,Moonee Valley City Council,3,5.9,1,1,-37.7756,144.921,2016,7,30
925000,h,S,Moonee Valley City Council,2,5.9,1,1,-37.7756,144.9105,2016,7,30
2650000,h,S,Boroondara City Council,4,11,3,2,-37.8669,145.0767,2016,9,3
1670000,h,S,Boroondara City Council,3,11,2,2,-37.8673,145.0688,2016,12,3
955000,t,S,Boroondara City Council,3,11,2,2,-37.8655,145.0807,2016,12,3
2050000,t,S,Boroondara City Council,3,11,3,4,-37.874,145.0714,2016,12,3
500000,u,VB,Boroondara City Council,2,11,1,1,-37.8636,145.0794,2017,3,4
1575000,h,S,Boroondara City Council,2,11,1,2,-37.869,145.0822,2017,3,4
1555000,h,S,Boroondara City Council,3,11,2,2,-37.8666,145.0676,2016,6,4
1100000,h,PI,Boroondara City Council,3,11,3,2,-37.8699,145.0778,2016,10,8
1337000,h,S,Boroondara City Council,3,11,1,2,-37.8685,145.0786,2016,10,8
2950000,h,S,Boroondara City Council,8,11,7,4,-37.8729,145.0788,2016,9,10
2215000,h,SP,Boroondara City Council,4,11,2,1,-37.8612,145.0858,2016,9,10
1518000,h,S,Boroondara City Council,3,11,2,2,-37.8675,145.0668,2016,9,10
1710000,h,S,Boroondara City Council,3,11,1,2,-37.8695,145.084,2016,12,10
1655000,h,S,Boroondara City Council,3,11,1,3,-37.8599,145.0815,2016,12,10
1550000,h,VB,Boroondara City Council,4,11,2,2,-37.86,145.0817,2016,11,12
1662000,h,S,Boroondara City Council,3,11,2,2,-37.8742,145.07,2016,5,14
1665000,h,S,Boroondara City Council,3,11,2,3,-37.8737,145.0695,2016,10,15
1445000,h,S,Boroondara City Council,2,11,1,2,-37.8745,145.0738,2016,4,16
3510000,h,S,Boroondara City Council,5,11,5,2,-37.8598,145.0796,2017,3,18
968000,t,S,Boroondara City Council,3,11,1,1,-37.8709,145.0857,2016,6,18
900000,t,S,Boroondara City Council,3,11,2,2,-37.8655,145.0808,2016,11,19
1500000,h,S,Boroondara City Council,3,11,1,2,-37.8605,145.0833,2016,5,22
2752000,h,S,Boroondara City Council,5,11,4,2,-37.8714,145.073,2016,8,22
1500000,h,VB,Boroondara City Council,3,11,2,2,-37.8653,145.0897,2016,8,22
1800000,h,S,Boroondara City Council,4,11,2,4,-37.8669,145.077,2017,2,25
1830000,h,S,Boroondara City Council,3,11,2,3,-37.8619,145.0879,2017,2,25
1415000,h,S,Boroondara City Council,3,11,1,1,-37.8703,145.0774,2016,6,27
1440000,h,PI,Boroondara City Council,2,11,1,1,-37.872,145.0692,2016,6,27
1250000,t,VB,Boroondara City Council,4,11,2,2,-37.8693,145.08,2016,11,27
1422000,h,S,Boroondara City Council,3,11,1,2,-37.8679,145.0781,2016,11,27
1600000,h,S,Boroondara City Council,5,11,3,4,-37.8724,145.0758,2016,11,27
1860000,h,S,Boroondara City Council,4,11,2,3,-37.8711,145.0746,2016,11,27
1710000,t,S,Boroondara City Council,3,11,2,2,-37.8624,145.0798,2016,11,27
1790000,h,PI,Boroondara City Council,4,11,2,2,-37.8664,145.0772,2016,5,28
1950000,h,S,Boroondara City Council,4,11,2,2,-37.8715,145.0688,2016,5,28
1600000,h,S,Boroondara City Council,3,11,1,2,-37.8645,145.0797,2016,5,28
1320000,h,PI,Boroondara City Council,3,11,1,2,-37.8752,145.0754,2016,8,28
1650000,h,S,Boroondara City Council,3,11,1,1,-37.8636,145.0903,2016,8,28
995000,h,S,Monash City Council,2,12.2,1,1,-37.8693,145.1082,2016,9,3
1250000,h,S,Monash City Council,3,12.2,1,1,-37.867,145.1092,2016,12,3
1045000,u,S,Monash City Council,3,12.2,2,2,-37.8639,145.0968,2017,3,4
1200000,h,SP,Monash City Council,4,12.2,3,2,-37.8716,145.0999,2017,3,4
1075000,h,VB,Monash City Council,2,12.2,1,2,-37.8694,145.0944,2016,6,4
1500000,h,S,Monash City Council,4,12.2,2,2,-37.8647,145.1023,2016,8,6
1120000,h,S,Monash City Council,3,12.2,1,2,-37.8642,145.1109,2016,5,7
700000,t,S,Monash City Council,2,12.2,1,2,-37.8662,145.109,2016,11,7
761000,h,PI,Monash City Council,3,12.2,2,4,-37.8675,145.106,2016,11,7
1270000,h,SP,Monash City Council,4,12.2,2,1,-37.8651,145.1109,2016,10,8
1510000,h,S,Monash City Council,4,12.2,2,2,-37.8661,145.1013,2016,10,8
1365000,h,S,Monash City Council,3,12.2,1,1,-37.864,145.0972,2016,9,10
1100000,h,VB,Monash City Council,4,12.2,2,2,-37.8621,145.1126,2016,12,10
1415000,h,S,Monash City Council,4,12.2,3,2,-37.8651,145.1107,2016,8,13
690000,u,S,Monash City Council,2,12.2,1,1,-37.8711,145.1017,2016,5,14
1631000,h,S,Monash City Council,3,12.2,2,3,-37.8621,145.1021,2016,10,15
1500000,h,S,Monash City Council,4,12.2,2,1,-37.8655,145.096,2016,10,15
1060000,h,S,Monash City Council,3,12.2,1,2,-37.8707,145.1036,2016,7,16
1529500,h,S,Monash City Council,5,12.2,3,2,-37.8637,145.1024,2016,9,17
600000,u,S,Monash City Council,2,12.2,1,1,-37.8696,145.0962,2017,3,18
535000,u,S,Monash City Council,2,12.2,1,1,-37.8702,145.1042,2016,6,18
785000,h,S,Monash City Council,3,12.2,1,1,-37.8671,145.1117,2016,11,19
1240000,h,S,Monash City Council,4,12.2,2,2,-37.8629,145.1097,2016,11,19
700000,u,S,Monash City Council,2,12.2,1,2,-37.8709,145.102,2016,8,22
1350000,h,S,Monash City Council,4,12.2,2,1,-37.8669,145.1106,2016,9,24
1110000,h,S,Monash City Council,2,12.2,1,1,-37.8683,145.1082,2016,9,24
1305000,h,S,Monash City Council,3,12.2,1,1,-37.858,145.1038,2017,2,25
855000,h,S,Monash City Council,3,12.2,2,1,-37.87,145.1103,2017,2,25
900500,t,S,Monash City Council,3,12.2,2,2,-37.8655,145.1096,2016,11,27
1200000,h,VB,Monash City Council,3,12.2,2,2,-37.8614,145.1098,2016,5,28
830000,t,S,Monash City Council,3,12.2,1,2,-37.8723,145.1089,2016,8,28
850000,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7677,144.8674,2016,9,3
750000,h,SP,Moonee Valley City Council,3,10.5,1,1,-37.7634,144.8611,2016,9,3
851000,t,S,Moonee Valley City Council,3,10.5,3,1,-37.77,144.8572,2016,12,3
848000,h,S,Moonee Valley City Council,3,10.5,1,2,-37.7706,144.8629,2017,3,4
806000,h,S,Moonee Valley City Council,4,10.5,2,1,-37.7676,144.859,2017,3,4
1155000,h,S,Moonee Valley City Council,4,10.5,2,2,-37.7654,144.8655,2016,6,4
670000,h,VB,Moonee Valley City Council,3,10.5,2,2,-37.7593,144.871,2016,6,4
1200000,h,S,Moonee Valley City Council,4,10.5,5,4,-37.7545,144.8736,2016,6,4
636000,h,S,Moonee Valley City Council,3,10.5,1,2,-37.7605,144.8581,2016,6,4
680000,h,S,Moonee Valley City Council,3,10.5,1,2,-37.7591,144.8542,2016,8,6
1160000,h,S,Moonee Valley City Council,4,10.5,3,2,-37.7537,144.8729,2016,5,7
750000,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7721,144.8576,2016,10,8
627500,h,SP,Moonee Valley City Council,3,10.5,1,1,-37.7632,144.8622,2016,10,8
880000,t,S,Moonee Valley City Council,3,10.5,2,2,-37.7519,144.8534,2016,10,8
950000,h,S,Moonee Valley City Council,4,10.5,3,3,-37.7524,144.8714,2016,12,10
1600000,h,PI,Moonee Valley City Council,4,10.5,3,3,-37.7532,144.8766,2016,12,10
585000,t,S,Moonee Valley City Council,2,10.5,1,1,-37.7623,144.8613,2017,2,11
650000,h,SP,Moonee Valley City Council,3,10.5,1,3,-37.7627,144.857,2016,10,15
725000,h,SP,Moonee Valley City Council,3,10.5,1,4,-37.752,144.854,2016,10,15
665000,u,S,Moonee Valley City Council,3,10.5,2,1,-37.7644,144.8657,2016,4,16
560500,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7664,144.8583,2016,4,16
615000,h,SP,Moonee Valley City Council,3,10.5,1,2,-37.758,144.86,2016,7,16
845000,h,S,Moonee Valley City Council,3,10.5,1,3,-37.7681,144.8592,2016,7,16
585000,h,SA,Moonee Valley City Council,3,10.5,1,2,-37.7686,144.8576,2016,9,17
440000,u,S,Moonee Valley City Council,2,10.5,1,1,-37.7697,144.8657,2017,3,18
850000,h,S,Moonee Valley City Council,3,10.5,1,2,-37.7522,144.8518,2017,3,18
850000,h,SP,Moonee Valley City Council,5,10.5,2,4,-37.7639,144.8615,2016,6,18
705000,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7691,144.8575,2016,5,22
1100000,h,VB,Moonee Valley City Council,4,10.5,3,2,-37.7609,144.8639,2016,5,22
892500,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7642,144.8603,2016,5,22
695000,h,S,Moonee Valley City Council,3,10.5,1,2,-37.771,144.8586,2016,4,23
522500,h,S,Moonee Valley City Council,2,10.5,1,1,-37.756,144.8641,2016,9,24
680000,h,PI,Moonee Valley City Council,4,10.5,2,2,-37.7649,144.8633,2016,9,24
500000,u,S,Moonee Valley City Council,3,10.5,1,1,-37.7507,144.8576,2016,9,24
550000,t,SP,Moonee Valley City Council,2,10.5,1,2,-37.7592,144.8681,2016,9,24
730000,h,S,Moonee Valley City Council,3,10.5,2,2,-37.766,144.8596,2017,2,25
875000,h,S,Moonee Valley City Council,3,10.5,1,3,-37.765,144.8578,2017,2,25
850000,h,SP,Moonee Valley City Council,3,10.5,2,8,-37.751,144.8571,2017,2,25
635000,h,SP,Moonee Valley City Council,3,10.5,1,1,-37.7568,144.8572,2016,7,26
762000,h,S,Moonee Valley City Council,4,10.5,2,2,-37.7573,144.8534,2016,7,26
411000,u,PI,Moonee Valley City Council,2,10.5,1,1,-37.7608,144.863,2016,11,27
790000,h,S,Moonee Valley City Council,4,10.5,2,2,-37.7513,144.859,2016,11,27
605000,h,S,Moonee Valley City Council,4,10.5,1,0,-37.7563,144.8601,2016,11,27
805000,h,S,Moonee Valley City Council,3,10.5,2,2,-37.7607,144.8581,2016,11,27
890000,h,S,Moonee Valley City Council,4,10.5,2,4,-37.757,144.8566,2016,11,27
795000,h,S,Moonee Valley City Council,3,10.5,1,1,-37.7644,144.8575,2016,5,28
634000,h,S,Moonee Valley City Council,3,10.5,2,1,-37.7584,144.8568,2016,5,28
642000,h,SP,Moonee Valley City Council,3,10.5,1,1,-37.7567,144.8572,2016,8,28
863000,h,S,Moonee Valley City Council,3,10.5,2,3,-37.7546,144.8585,2016,8,28
740000,h,SP,Moonee Valley City Council,3,10.5,1,2,-37.7546,144.857,2016,8,28
1819000,h,S,Port Phillip City Council,4,6.6,2,1,-37.8668,144.9928,2016,9,3
410000,u,PI,Port Phillip City Council,2,6.6,1,2,-37.8731,144.9958,2016,12,3
280000,u,VB,Port Phillip City Council,1,6.6,1,1,-37.8733,144.997,2016,5,7
1015000,t,S,Port Phillip City Council,2,6.6,1,2,-37.8723,144.9961,2016,11,7
502500,u,S,Port Phillip City Council,2,6.6,1,1,-37.8725,144.9952,2016,10,15
520000,u,S,Port Phillip City Council,2,6.6,1,0,-37.8742,144.9972,2016,10,15
442000,u,SP,Port Phillip City Council,2,6.6,1,1,-37.8726,144.9962,2016,9,17
1193000,h,S,Port Phillip City Council,3,6.6,1,1,-37.8663,144.9948,2016,6,18
416000,u,S,Port Phillip City Council,2,6.6,1,1,-37.8678,144.9966,2016,6,18
820000,u,S,Port Phillip City Council,2,6.6,1,1,-37.8691,144.9974,2016,11,19
474000,u,S,Port Phillip City Council,2,6.6,1,1,-37.8667,144.9917,2016,5,22
981000,h,S,Port Phillip City Council,2,6.6,1,0,-37.874,144.9933,2017,2,25
1690000,h,S,Port Phillip City Council,3,6.6,2,2,-37.872,144.9909,2017,2,25
540000,u,VB,Port Phillip City Council,2,6.6,1,1,-37.8727,144.9969,2016,6,27
1080000,h,S,Port Phillip City Council,3,6.6,1,1,-37.8696,144.9925,2016,6,27
500000,u,SP,Port Phillip City Council,1,6.6,1,0,-37.873,144.9907,2016,11,27
497500,u,PI,Port Phillip City Council,2,6.6,0,0,-37.8739,144.9929,2016,8,28
2100000,h,S,Boroondara City Council,2,9.7,1,1,-37.8094,145.0807,2016,9,3
1800000,h,VB,Boroondara City Council,4,9.7,2,2,-37.811,145.0958,2016,9,3
1255000,t,S,Boroondara City Council,2,9.7,1,1,-37.8128,145.0975,2016,9,3
1070000,u,SA,Boroondara City Council,3,9.7,2,2,-37.8161,145.0812,2016,12,3
2570000,h,PI,Boroondara City Council,5,9.7,3,2,-37.8028,145.0768,2016,12,3
2400000,h,VB,Boroondara City Council,4,9.7,2,2,-37.8147,145.0748,2016,12,3
2200000,h,S,Boroondara City Council,3,9.7,3,2,-37.8085,145.0764,2016,12,3
3250000,h,PI,Boroondara City Council,5,9.7,5,2,-37.8071,145.0908,2016,12,3
806000,u,S,Boroondara City Council,2,9.7,1,1,-37.8124,145.0916,2016,12,3
4000000,h,VB,Boroondara City Council,6,9.7,4,7,-37.8051,145.1016,2016,12,3
1215000,h,S,Boroondara City Council,2,9.7,2,2,-37.8134,145.0972,2016,12,3
2250000,h,PI,Boroondara City Council,5,9.7,3,2,-37.8061,145.0801,2016,12,3
812000,u,S,Boroondara City Council,2,9.7,1,1,-37.8092,145.0778,2017,3,4
1140000,h,S,Boroondara City Council,3,9.7,2,2,-37.8162,145.0771,2016,6,4
2330000,h,S,Boroondara City Council,3,9.7,2,1,-37.807,145.0635,2016,6,4
2800000,h,VB,Boroondara City Council,5,9.7,3,2,-37.8048,145.0708,2016,6,4
605000,u,S,Boroondara City Council,2,9.7,1,1,-37.8152,145.0843,2016,6,4
1255000,h,PI,Boroondara City Council,3,9.7,2,2,-37.8056,145.0788,2016,6,4
1850000,h,VB,Boroondara City Council,2,9.7,1,1,-37.8074,145.0826,2016,8,6
805000,u,S,Boroondara City Council,2,9.7,1,1,-37.8125,145.0901,2016,8,6
700000,h,VB,Boroondara City Council,3,9.7,1,1,-37.8065,145.065,2016,5,7
2130000,h,PI,Boroondara City Council,4,9.7,2,2,-37.8055,145.0699,2016,5,7
500000,h,S,Boroondara City Council,2,9.7,1,1,-37.8162,145.0841,2016,5,7
2125000,h,SP,Boroondara City Council,3,9.7,2,2,-37.814,145.0966,2016,5,7
1800000,h,PI,Boroondara City Council,4,9.7,2,2,-37.8032,145.0693,2016,10,8
635000,u,S,Boroondara City Council,2,9.7,1,1,-37.8116,145.0724,2016,10,8
526000,u,S,Boroondara City Council,2,9.7,1,1,-37.8144,145.0993,2016,9,10
390000,h,VB,Boroondara City Council,1,9.7,1,1,-37.8125,145.0775,2016,9,10
905000,h,S,Boroondara City Council,3,9.7,1,2,-37.8013,145.0652,2016,12,10
1750000,h,PI,Boroondara City Council,4,9.7,3,2,-37.8044,145.1006,2016,12,10
760000,t,S,Boroondara City Council,2,9.7,1,1,-37.8112,145.0881,2016,12,10
3180000,h,S,Boroondara City Council,4,9.7,3,4,-37.8088,145.0991,2016,12,10
1367000,t,S,Boroondara City Council,3,9.7,2,2,-37.8125,145.0849,2016,12,10
3600000,h,SP,Boroondara City Council,5,9.7,3,2,-37.8063,145.0705,2016,12,10
2550000,h,S,Boroondara City Council,5,9.7,3,2,-37.8096,145.0735,2016,12,10
1400000,t,PI,Boroondara City Council,4,9.7,3,2,-37.8042,145.1042,2016,11,12
3270000,h,S,Boroondara City Council,4,9.7,2,4,-37.8157,145.0795,2016,11,12
625000,u,PI,Boroondara City Council,2,9.7,1,1,-37.8122,145.0879,2016,8,13
700000,t,VB,Boroondara City Council,2,9.7,1,1,-37.8061,145.0878,2016,8,13
1860000,h,S,Boroondara City Council,3,9.7,1,4,-37.8117,145.0775,2016,5,14
2730000,h,S,Boroondara City Council,4,9.7,3,2,-37.8068,145.0786,2016,10,15
2020000,h,S,Boroondara City Council,5,9.7,2,2,-37.8116,145.0789,2016,4,16
460000,u,VB,Boroondara City Council,2,9.7,1,1,-37.8152,145.0839,2016,4,16
2250000,h,SA,Boroondara City Council,4,9.7,1,2,-37.8068,145.0827,2016,7,16
1053000,u,S,Boroondara City Council,2,9.7,1,2,-37.8123,145.0821,2016,7,16
1800000,h,VB,Boroondara City Council,3,9.7,2,2,-37.8161,145.0772,2016,7,16
1472000,t,S,Boroondara City Council,3,9.7,2,2,-37.8106,145.0848,2016,7,16
2120000,h,S,Boroondara City Council,3,9.7,1,2,-37.8036,145.0715,2016,9,17
1910000,h,S,Boroondara City Council,3,9.7,1,2,-37.8044,145.0853,2016,9,17
754000,u,PI,Boroondara City Council,2,9.7,1,1,-37.8134,145.081,2017,3,18
1605000,h,SP,Boroondara City Council,3,9.7,1,0,-37.807,145.0766,2017,3,18
3000000,h,VB,Boroondara City Council,5,9.7,5,2,-37.8025,145.0665,2016,6,18
3400000,h,VB,Boroondara City Council,5,9.7,6,4,-37.8039,145.0714,2016,6,18
2188000,h,S,Boroondara City Council,4,9.7,2,2,-37.8149,145.0747,2016,11,19
755000,u,PI,Boroondara City Council,2,9.7,1,1,-37.8092,145.0789,2016,11,19
2900000,h,VB,Boroondara City Council,4,9.7,3,2,-37.815,145.076,2016,5,22
3290000,h,S,Boroondara City Council,4,9.7,3,2,-37.8135,145.0995,2016,5,22
2665000,h,S,Boroondara City Council,5,9.7,3,2,-37.8095,145.0782,2016,8,22
1801000,h,S,Boroondara City Council,4,9.7,2,2,-37.8027,145.0694,2016,8,22
2410000,h,S,Boroondara City Council,4,9.7,2,1,-37.8056,145.071,2016,9,24
650000,u,S,Boroondara City Council,2,9.7,1,1,-37.8147,145.084,2016,9,24
2275000,h,VB,Boroondara City Council,4,9.7,2,1,-37.8054,145.0771,2017,2,25
2810000,h,PI,Boroondara City Council,5,9.7,3,4,-37.8131,145.1,2017,2,25
1385000,t,S,Boroondara City Council,3,9.7,2,2,-37.8164,145.0846,2017,2,25
2000000,h,PI,Boroondara City Council,4,9.7,1,2,-37.8039,145.0631,2016,6,27
1900000,h,S,Boroondara City Council,4,9.7,2,1,-37.8057,145.0825,2016,11,27
3401000,h,S,Boroondara City Council,3,9.7,2,1,-37.8161,145.0748,2016,11,27
1750000,h,VB,Boroondara City Council,3,9.7,2,3,-37.8056,145.0688,2016,11,27
4000000,h,VB,Boroondara City Council,5,9.7,4,3,-37.8058,145.0882,2016,11,27
1100000,t,S,Boroondara City Council,3,9.7,2,1,-37.8161,145.0809,2016,5,28
3020000,h,PI,Boroondara City Council,5,9.7,3,2,-37.8028,145.0768,2016,5,28
2950000,h,S,Boroondara City Council,3,9.7,2,2,-37.8167,145.0797,2016,5,28
2450000,h,S,Boroondara City Council,5,9.7,2,2,-37.8058,145.0627,2016,5,28
1912000,h,S,Boroondara City Council,3,9.7,1,2,-37.8037,145.0636,2016,5,28
730000,u,S,Boroondara City Council,2,9.7,1,1,-37.812,145.0876,2016,8,28
3900000,h,PI,Boroondara City Council,5,9.7,7,6,-37.8049,145.0748,2016,8,28
1500000,h,SP,Boroondara City Council,3,9.7,2,2,-37.8075,145.1011,2016,8,28
1850000,h,S,Boroondara City Council,3,9.7,1,1,-37.8058,145.0781,2016,8,28
1700000,h,VB,Boroondara City Council,4,9.7,1,1,-37.8099,145.0792,2016,7,30
1010000,h,PI,Boroondara City Council,2,9.7,0,0,-37.8092,145.1016,2016,7,30
1315000,t,S,Boroondara City Council,3,9.2,2,2,-37.7966,145.1021,2016,9,3
1500000,h,PI,Boroondara City Council,3,9.2,2,1,-37.7939,145.0789,2016,9,3
3230000,h,S,Boroondara City Council,4,9.2,4,3,-37.8014,145.0892,2016,9,3
1080000,h,S,Boroondara City Council,2,9.2,1,1,-37.7912,145.085,2016,9,3
1350000,h,PI,Boroondara City Council,7,9.2,2,0,-37.7923,145.1029,2016,12,3
1905000,h,S,Boroondara City Council,4,9.2,2,2,-37.7917,145.0868,2016,12,3
3300000,h,PI,Boroondara City Council,5,9.2,4,2,-37.7907,145.0907,2016,12,3
1900000,h,VB,Boroondara City Council,4,9.2,2,2,-37.7988,145.0726,2016,12,3
2251000,h,S,Boroondara City Council,3,9.2,1,2,-37.8002,145.0949,2016,12,3
2205000,h,PI,Boroondara City Council,4,9.2,2,2,-37.7906,145.0788,2016,12,3
1265000,h,S,Boroondara City Council,3,9.2,2,1,-37.7947,145.1035,2016,12,3
2000000,h,S,Boroondara City Council,3,9.2,1,3,-37.7938,145.0732,2017,3,4
1750000,h,S,Boroondara City Council,4,9.2,2,2,-37.7856,145.0918,2017,3,4
